Light_01.1	Heavy_01.1	Light_02.2	Heavy_02.2	Light_03.2	Heavy_03.2	Light_04.3	Heavy_04.3	Light_05.3	Heavy_05.3	Light_06.3	Light_07.3	Heavy_06.3
farl-11	7.250641e-07	7.250641e-07	2.900256e-06	2.900256e-06	2.900256e-06	7.250641e-05	7.250641e-07	7.250641e-07	7.250641e-07	7.250641e-07	7.250641e-07	7.250641e-07	7.250641e-07
clec-7	7.261219e-07	7.261219e-07	2.904488e-06	2.904488e-06	7.261219e-05	2.904488e-06	7.261219e-07	7.261219e-07	7.261219e-07	7.261219e-07	7.261219e-07	7.261219e-07	7.261219e-07
ttr-41	4.725262e-05	4.725262e-05	5.012035e-05	4.591818e-05	4.708998e-05	4.594313e-05	0.0003447781	1.581067e-06	0.0003478396	1.581067e-06	1.581067e-06	0.0002537439	1.581067e-06
F11G11.4	0.0001794996	1.671065e-06	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05	5.395228e-05
F11G11.5	0.000334044	0.0001692813	0.0002830523	0.0001765435	0.0003676886	0.0001765984	0.0004802017	0.000147764	0.0004842499	0.0002540042	9.110671e-08	0.0003593512	0.0003549327
lgc-38	3.787702e-05	5.759821e-06	3.524007e-06	3.524007e-06	3.524007e-06	3.524007e-06	2.732453e-07	2.732453e-07	2.732453e-07	2.732453e-07	2.732453e-07	0.0001000853	2.732453e-07
F13B6.1	0.0001653613	0.0001581548	8.900086e-05	8.540841e-05	0.0002277179	0.0002925632	2.948175e-05	0.0002372247	0.0003260436	0.000339641	2.948175e-05	0.0004345604	2.948175e-05
F13B6.2	0.0009644477	0.00139101	0.0007413218	0.001646396	0.001063222	0.001317219	0.0009494975	0.001903595	0.0007834425	0.002167386	9.556233e-06	0.00150059	0.002343839
F13B6.3	0.001075495	0.003309498	0.0009257114	0.003093368	0.001317434	0.003399581	0.001240949	0.003302306	0.0009988255	0.003407625	0.0004264699	0.001871807	0.004836233
acp-5	3.596337e-05	8.990843e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06	2.247711e-06
F13H6.3	2.065872e-06	2.065872e-06	1.230442e-05	8.263489e-06	6.385206e-05	8.263489e-06	2.065872e-06	2.065872e-06	2.065872e-06	2.065872e-06	2.065872e-06	2.065872e-06	2.065872e-06
F13H8.2	4.057228e-05	4.593383e-06	9.004891e-10	6.993667e-05	9.004891e-10	9.004891e-10	4.465656e-06	4.465656e-06	4.465656e-06	4.465656e-06	4.465656e-06	4.465656e-06	4.465656e-06
F13H8.3	4.048033e-07	4.048033e-07	1.619213e-06	1.619213e-06	4.048033e-05	1.619213e-06	4.048033e-07	4.048033e-07	4.048033e-07	4.048033e-07	4.048033e-07	4.048033e-07	4.048033e-07
upb-1	0.0003104663	0.0003104663	0.000372963	0.0002215718	0.0002687336	0.0003955953	0.0006212024	0.0001949656	0.0006290257	0.000347606	8.715578e-06	0.0004622653	0.0002649174
sid-5	2.047989e-05	2.047989e-05	8.652361e-05	7.856005e-05	8.077711e-05	8.191955e-05	2.047989e-05	2.047989e-05	2.047989e-05	2.047989e-05	2.047989e-05	2.047989e-05	2.047989e-05
F14B8.6	0.0001396431	0.0003175244	8.035206e-06	0.0006332211	0.0001162937	0.0004198435	2.60489e-05	0.0009987336	2.60489e-05	0.0009744319	2.60489e-05	2.60489e-05	0.0004199675
F14D2.7	0.0001617523	4.471482e-06	1.231846e-06	1.231846e-06	1.231846e-06	0.0003196065	1.009427e-06	0.0009662388	1.009427e-06	1.009427e-06	1.009427e-06	1.009427e-06	1.009427e-06
F15E6.6	4.404808e-07	4.404808e-07	1.427877e-07	1.427877e-07	1.435172e-05	1.427877e-07	8.168999e-08	8.168999e-08	4.045848e-05	8.168999e-08	8.168999e-08	8.168999e-08	8.168999e-08
F15E6.9	2.081529e-06	7.401647e-05	4.898076e-07	4.173472e-05	4.898076e-07	4.174578e-05	5.518827e-07	0.0001227227	5.518827e-07	0.0001054604	5.518827e-07	5.518827e-07	5.518827e-07
F16F9.1	1.958767e-05	1.958767e-05	0.0001011772	9.319346e-05	2.388632e-05	4.756229e-05	6.104582e-06	6.104582e-06	6.104582e-06	0.0002610197	6.104582e-06	6.104582e-06	6.104582e-06
F17A9.5	3.356905e-07	3.356905e-07	1.342762e-06	1.342762e-06	3.356905e-05	1.342762e-06	3.356905e-07	3.356905e-07	3.356905e-07	3.356905e-07	3.356905e-07	3.356905e-07	3.356905e-07
F17E9.4	2.128632e-05	2.128632e-05	9.420215e-05	8.675033e-06	0.0002143221	8.675033e-06	0.0003271326	2.783457e-06	2.783457e-06	2.783457e-06	2.783457e-06	0.0005085483	2.783457e-06
F17E9.5	0.0001822537	0.0001766907	0.0001880554	0.0004025368	8.869644e-06	0.0005192396	1.515486e-05	0.0003425839	1.515486e-05	0.0003015583	1.515486e-05	0.0003948211	0.0006943705
rpa-1	4.695061e-06	4.695061e-06	2.425164e-05	2.233797e-05	5.725423e-06	1.140043e-05	1.463236e-06	1.463236e-06	1.463236e-06	6.256503e-05	1.463236e-06	1.463236e-06	1.463236e-06
F18A1.7	0.0002361062	0.0002311529	0.0002807283	0.0001220633	0.0004966495	0.0001221051	0.0006925464	8.022161e-05	0.0005092119	6.503127e-05	0.0005950446	0.0003665873	6.001204e-06
F18E9.7	0.000104921	0.000104921	4.296063e-05	0.0001966434	4.056813e-05	0.0001967196	0.0003202452	0.0004325418	3.581055e-05	0.0002926768	3.581055e-05	7.488681e-05	0.0003692355
F19C7.1	0.001293476	0.00181089	0.000918862	0.002525574	0.0005254962	0.002867329	0.0009750986	0.002750167	0.0008150975	0.002771864	0.0006785437	0.001062878	0.002631741
F19C7.2	0.0003205475	0.0008177564	0.0003752536	0.0008000567	0.0003179666	0.0007569215	0.0003637323	0.0009067037	0.0003659951	0.001113904	0.0003282454	0.0001835147	0.0008641947
F19C7.4	1.25851e-05	4.424028e-05	1.408614e-07	0.0001682823	1.408614e-07	4.455264e-05	1.566499e-05	0.0001427711	1.566499e-05	1.566499e-05	1.566499e-05	1.566499e-05	1.566499e-05
ets-6	1.675857e-07	1.675857e-07	6.703427e-07	1.675857e-05	6.703427e-07	6.703427e-07	1.675857e-07	1.675857e-07	1.675857e-07	1.675857e-07	1.675857e-07	1.675857e-07	1.675857e-07
F20D6.8	5.873301e-07	5.873301e-07	5.873301e-07	5.873301e-07	5.873301e-07	5.873301e-07	2.34932e-06	2.34932e-06	2.34932e-06	2.34932e-06	0.0002120262	2.34932e-06	2.34932e-06
F20D6.11	7.259384e-07	7.343798e-05	3.786927e-05	1.118879e-05	3.598288e-05	1.119501e-05	4.248781e-06	0.0001766149	4.248781e-06	8.797913e-05	4.248781e-06	4.248781e-06	4.248781e-06
csr-1	1.0913e-05	1.0913e-05	2.527786e-06	7.545502e-05	1.233389e-05	4.159615e-05	4.346461e-08	8.360319e-05	4.346461e-08	3.638681e-05	4.346461e-08	5.062072e-05	4.346461e-08
czw-1	1.061373e-05	1.061373e-05	1.867027e-05	0.0001720037	1.867027e-05	7.324431e-05	1.130053e-06	5.979356e-05	1.130053e-06	9.520434e-05	1.130053e-06	1.130053e-06	1.130053e-06
ddo-3	0.0001415117	0.0003431725	0.0003220368	6.777731e-05	0.0004108883	0.0002071615	0.0002820417	0.0003554852	0.0004280753	0.0004539146	2.475053e-08	0.0002113477	0.0002087619
F21C10.9	1.130725e-05	1.130725e-05	7.605391e-05	1.031311e-05	0.0001243765	1.031311e-05	0.0001696269	2.286828e-08	2.286828e-08	2.286828e-08	2.286828e-08	0.000127022	2.286828e-08
pgal-1	4.477613e-07	4.477613e-07	4.477613e-05	1.791045e-06	1.791045e-06	1.791045e-06	4.477613e-07	4.477613e-07	4.477613e-07	4.477613e-07	4.477613e-07	4.477613e-07	4.477613e-07
F21F3.6	5.770176e-06	5.770176e-06	2.308071e-05	2.286381e-05	2.350377e-05	2.287743e-05	5.770176e-06	5.770176e-06	5.770176e-06	5.770176e-06	5.770176e-06	5.770176e-06	5.770176e-06
tpp-2	2.663112e-05	2.663112e-05	1.356447e-05	0.000208664	1.356447e-05	0.000183953	2.183115e-06	0.0001617382	2.183115e-06	0.0003096283	2.183115e-06	1.606864e-05	3.886143e-05
ilys-5	5.929465e-05	0.0006069548	2.291699e-06	0.0007754025	7.003555e-05	0.0008983549	6.214602e-05	0.001448696	6.214602e-05	0.001274528	6.214602e-05	6.214602e-05	6.214602e-05
ldp-1	0.0001431955	0.0001431955	7.098821e-05	0.000278367	2.667723e-05	0.0003094414	0.0001046586	0.0005158269	1.288553e-06	0.0003042342	1.288553e-06	0.0001638042	0.000522228
F23C8.5	0.001340722	2.261738e-05	0.0009362465	0.0001218966	0.0001218966	0.0001218966	0.001361958	3.950007e-05	0.002193127	3.950007e-05	3.950007e-05	0.002799934	3.950007e-05
did-2	0.002070341	0.001090498	0.001728769	0.001396278	0.001814943	0.001260248	0.001919558	0.001384984	0.001113482	0.001179235	0.001437533	0.00185541	0.00203461
F23H11.6	6.106346e-05	8.541207e-06	5.98237e-06	5.98237e-06	5.98237e-06	5.98237e-06	2.271913e-07	2.271913e-07	0.0002033859	2.271913e-07	2.271913e-07	2.271913e-07	2.271913e-07
F25E2.2	0.0001757318	0.0001757318	1.373335e-06	0.0007362862	8.546903e-05	0.0002394482	3.933462e-05	0.001286775	3.933462e-05	0.0006535389	3.933462e-05	3.933462e-05	3.933462e-05
F25E5.3	3.961889e-07	3.961889e-07	1.584755e-06	1.584755e-06	1.584755e-06	3.961889e-05	3.961889e-07	3.961889e-07	3.961889e-07	3.961889e-07	3.961889e-07	3.961889e-07	3.961889e-07
F25E5.7	4.872003e-05	4.872003e-05	4.677125e-05	0.0001207912	1.232415e-05	4.329454e-05	8.36012e-05	0.000186187	0.0002017866	3.483363e-05	8.445894e-06	8.445894e-06	0.0001386886
try-8	0.0002050683	0.0002726213	3.653945e-05	0.0006222553	8.047009e-05	0.0004710012	9.036505e-06	0.0009533363	9.036505e-06	0.0009051164	9.036505e-06	9.036505e-06	0.001219719
symk-1	1.901243e-07	1.901243e-07	1.901243e-07	1.901243e-07	1.901243e-07	1.901243e-07	7.604974e-07	7.604974e-07	7.604974e-07	7.604974e-07	6.863489e-05	7.604974e-07	7.604974e-07
clec-157	0.0002399344	1.168472e-05	0.0001608994	6.979646e-05	7.091855e-05	6.982041e-05	0.0001771398	0.0001023176	0.0001788485	8.386048e-05	4.514881e-06	4.514881e-06	0.0005989013
cee-1	2.590408e-07	2.590408e-07	2.590408e-07	2.590408e-07	2.590408e-07	2.590408e-07	1.036163e-06	1.036163e-06	1.036163e-06	1.036163e-06	1.036163e-06	9.351373e-05	1.036163e-06
rpb-8	1.008911e-06	1.008911e-06	4.035644e-06	0.0001008911	4.035644e-06	4.035644e-06	1.008911e-06	1.008911e-06	1.008911e-06	1.008911e-06	1.008911e-06	1.008911e-06	1.008911e-06
F27C1.2	1.763378e-06	1.763378e-06	9.637535e-07	9.637535e-07	9.637535e-07	6.817505e-05	1.198635e-07	0.0001293391	1.198635e-07	1.198635e-07	1.198635e-07	1.198635e-07	1.198635e-07
pcca-1	2.078002e-05	2.078002e-05	1.829621e-05	5.194594e-05	7.663331e-06	1.584843e-05	1.330861e-05	1.330861e-05	1.330861e-05	0.0001004203	1.330861e-05	1.330861e-05	1.330861e-05
acdh-9	2.201716e-06	2.201716e-06	5.681033e-05	8.806863e-06	1.877732e-05	8.806863e-06	2.201716e-06	2.201716e-06	2.201716e-06	2.201716e-06	2.201716e-06	2.201716e-06	2.201716e-06
F28A12.3	0.0002687204	0.0002619144	0.0001656533	0.000302368	0.0003063337	0.0003024527	0.0002453213	0.0001398245	0.0002477375	0.0002653412	0.0004661873	0.0001740897	0.0003887005
asp-13	0.0004364803	0.0004268369	0.0006958485	0.0001656728	0.0008403171	0.0002209898	0.001202201	2.279156e-05	0.001465901	0.0001057771	0.001790447	0.0008656691	2.279156e-05
dip-2	1.144664e-05	2.861661e-06	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07	7.154152e-07
F28B4.3	0.001114442	0.002902838	0.001476147	0.002328165	0.001511412	0.002398441	0.001889831	0.002203752	0.001690692	0.001922847	0.00168669	0.001710768	0.002265662
F28F9.2	0.0001133391	2.833478e-05	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06	7.083694e-06
F29B9.8	2.237888e-05	2.237888e-05	7.302007e-06	3.169804e-05	6.607285e-06	6.431623e-05	6.934806e-08	6.934806e-08	0.0001520557	8.18731e-05	6.934806e-08	0.0001140966	6.934806e-08
F29B9.11	1.697309e-06	1.697309e-06	6.789236e-06	6.789236e-06	6.789236e-06	0.0001697309	1.697309e-06	1.697309e-06	1.697309e-06	1.697309e-06	1.697309e-06	1.697309e-06	1.697309e-06
F31D5.2	1.175911e-05	1.093795e-05	2.774016e-06	2.774016e-06	7.184617e-05	2.774016e-06	1.134481e-05	1.134481e-05	1.134481e-05	1.134481e-05	1.134481e-05	1.134481e-05	1.134481e-05
mth-1	8.715342e-06	7.159908e-05	3.534505e-06	3.534505e-06	3.534505e-06	2.893162e-05	1.149501e-06	7.672478e-05	1.149501e-06	2.665719e-05	1.149501e-06	1.149501e-06	1.149501e-06
F31E8.4	7.995066e-06	7.995066e-06	8.603966e-06	7.374525e-05	8.603966e-06	7.377465e-05	1.117183e-08	1.117183e-08	1.117183e-08	0.0003670559	1.117183e-08	1.117183e-08	1.117183e-08
F31E8.5	2.040322e-07	0.0001493929	3.37297e-05	0.000123681	3.181317e-05	7.725262e-06	1.238551e-05	0.0001459783	1.238551e-05	0.0002155467	1.238551e-05	1.238551e-05	1.238551e-05
F32A5.3	0.001447273	0.001789648	0.001368805	0.001838305	0.001329378	0.001967906	0.001315248	0.001768329	0.001623361	0.001927883	0.0008914185	0.001736427	0.002225186
F32A5.4	5.071439e-06	5.071439e-06	8.325837e-05	2.028575e-05	7.905489e-05	2.028575e-05	5.071439e-06	5.071439e-06	5.071439e-06	5.071439e-06	5.071439e-06	5.071439e-06	5.071439e-06
F32A5.8	2.105147e-05	2.105147e-05	1.66121e-05	1.413186e-05	1.481416e-05	4.447293e-05	2.105147e-05	2.105147e-05	2.105147e-05	2.105147e-05	2.105147e-05	2.105147e-05	2.105147e-05
hpo-18	1.453267e-06	1.453267e-06	1.453267e-06	1.453267e-06	1.453267e-06	1.453267e-06	5.813069e-06	0.0005246295	5.813069e-06	5.813069e-06	5.813069e-06	5.813069e-06	5.813069e-06
F32D1.5	0.000654533	3.764957e-05	0.0006972665	0.0001633521	0.0003206899	4.025886e-05	0.0007800911	9.392437e-06	0.0007858647	0.0004511903	9.392437e-06	0.0006061658	9.392437e-06
clec-180	0.0001084431	3.4086e-05	0.0002932629	2.732558e-06	0.0003491297	2.732558e-06	0.000643437	3.443929e-06	3.443929e-06	3.443929e-06	3.443929e-06	0.0004944733	3.443929e-06
cec-5	2.393534e-06	2.393534e-06	2.184323e-05	9.574136e-06	5.933877e-05	9.574136e-06	2.393534e-06	2.393534e-06	2.393534e-06	2.393534e-06	2.393534e-06	2.393534e-06	2.393534e-06
vpr-1	5.895537e-05	5.895537e-05	1.845993e-07	0.0001783306	1.376446e-05	0.0004259811	2.986559e-05	2.986559e-05	2.986559e-05	0.000439239	2.986559e-05	2.986559e-05	2.986559e-05
F35B3.4	8.63661e-05	8.317923e-06	0.0001898926	1.027502e-07	1.027502e-07	1.027502e-07	1.026964e-05	1.026964e-05	1.026964e-05	1.026964e-05	1.026964e-05	1.026964e-05	1.026964e-05
sek-4	5.970113e-07	5.970113e-07	5.970113e-07	5.970113e-07	5.970113e-07	5.970113e-07	2.388045e-06	2.388045e-06	2.388045e-06	2.388045e-06	0.0002155211	2.388045e-06	2.388045e-06
clec-136	5.316299e-05	5.316299e-05	0.0001414183	1.925189e-05	7.218889e-05	1.926453e-05	0.0001825851	3.956358e-06	0.0001843274	3.956358e-06	0.0003410676	0.000131082	3.956358e-06
clec-137	0.0004151781	0.0002331047	0.0005241584	0.0002399385	0.0004177268	0.0001553651	0.0003623438	0.0002124492	0.0007889216	0.0001752586	0.0003095828	0.0002613736	0.0002577197
ttr-20	0.0005731236	0.000156932	0.0004516871	0.0004266232	0.0003072083	0.0001822324	0.0006694881	4.002027e-05	0.0006736919	0.0007041021	4.002027e-05	0.000917601	4.002027e-05
trpp-4	7.927285e-06	7.927285e-06	1.941423e-05	1.735886e-05	6.923416e-05	3.170914e-05	7.927285e-06	7.927285e-06	7.927285e-06	7.927285e-06	7.927285e-06	7.927285e-06	7.927285e-06
clec-207	2.744713e-06	2.744713e-06	4.551243e-05	1.097885e-05	1.097885e-05	4.234691e-05	2.744713e-06	2.744713e-06	2.744713e-06	2.744713e-06	2.744713e-06	2.744713e-06	2.744713e-06
clec-208	0.0005709411	0.0001306737	0.0005543505	0.0001181536	0.0003303698	0.0003261886	0.0002351965	0.0002974	0.0004811449	0.0001234421	0.0004144463	0.0003566772	0.0003522751
F36F12.7	1.083562e-05	0.0001821896	0.0001472986	3.280653e-06	0.0001415595	3.280653e-06	2.604068e-05	2.604068e-05	2.604068e-05	2.604068e-05	2.604068e-05	2.604068e-05	2.604068e-05
F36H12.3	7.284626e-05	1.796484e-05	8.188978e-05	7.084563e-07	0.0002194635	7.084563e-07	2.303547e-05	2.303547e-05	2.303547e-05	2.303547e-05	2.303547e-05	0.0002531303	2.303547e-05
F36H12.4	0.0001370715	0.0001296701	0.0004299044	6.334453e-06	0.0004170686	6.334453e-06	6.439382e-05	6.439382e-05	6.439382e-05	6.439382e-05	6.439382e-05	0.001068319	6.439382e-05
F36H12.5	0.0001450521	1.056843e-06	6.877305e-05	5.80832e-06	6.576751e-05	6.462293e-05	1.182036e-05	1.182036e-05	1.182036e-05	1.182036e-05	1.182036e-05	0.0003213634	1.182036e-05
F36H12.17	0.0003028562	6.717465e-06	0.0001342211	7.018836e-05	7.102099e-05	1.516055e-06	0.0003072598	1.851029e-06	0.0003096161	1.851029e-06	1.851029e-06	0.0001270468	1.851029e-06
F37A4.1	4.315415e-06	4.315415e-06	1.726166e-05	8.470247e-05	1.726166e-05	5.498914e-05	4.315415e-06	4.315415e-06	4.315415e-06	4.315415e-06	4.315415e-06	4.315415e-06	4.315415e-06
F37A4.4	1.284292e-07	1.284292e-07	5.137169e-07	5.137169e-07	5.137169e-07	1.284292e-05	1.284292e-07	1.284292e-07	1.284292e-07	1.284292e-07	1.284292e-07	1.284292e-07	1.284292e-07
folt-2	2.884259e-07	0.0004399048	4.408158e-06	0.000379188	3.899292e-06	0.0003002158	3.28673e-05	0.0003426115	3.28673e-05	0.000593128	3.28673e-05	3.28673e-05	3.28673e-05
F37C4.5	0.002386688	0.001224034	0.0008867831	0.002622888	0.0009602873	0.003102304	0.001921716	0.001145236	0.0016573	0.001207298	0.002656651	0.001801865	0.00214497
epg-4	2.763319e-06	2.763319e-06	1.105328e-05	2.43771e-05	1.105328e-05	6.991083e-05	2.763319e-06	2.763319e-06	2.763319e-06	2.763319e-06	2.763319e-06	2.763319e-06	2.763319e-06
acs-4	0.0002503005	0.0002449723	3.60936e-05	0.0005423982	0.0001177924	0.0005195889	0.0001215558	0.0007375338	5.517764e-06	0.0009867827	5.517764e-06	9.742474e-05	0.0006754479
F37F2.2	0.0001733171	4.979917e-06	1.046612e-05	0.0002007115	1.046612e-05	0.0002007848	2.988494e-05	2.988494e-05	2.988494e-05	2.988494e-05	2.988494e-05	2.988494e-05	2.988494e-05
odr-8	2.535124e-07	2.535124e-07	1.01405e-06	2.535124e-05	1.01405e-06	1.01405e-06	2.535124e-07	2.535124e-07	2.535124e-07	2.535124e-07	2.535124e-07	2.535124e-07	2.535124e-07
F38A5.2	1.336496e-06	1.336496e-06	5.345985e-06	2.11629e-05	2.160612e-05	5.345985e-06	1.336496e-06	1.336496e-06	1.336496e-06	1.336496e-06	1.336496e-06	1.336496e-06	1.336496e-06
F38B6.4	1.407474e-06	1.407474e-06	5.945158e-06	5.629896e-06	5.550289e-06	5.401188e-06	1.407474e-06	1.407474e-06	1.407474e-06	1.407474e-06	1.407474e-06	1.407474e-06	1.407474e-06
mpdu-1	1.809613e-06	0.0001682033	2.085875e-05	0.0002725868	2.424859e-05	0.0001383382	1.038077e-05	0.0002304489	1.038077e-05	0.000353844	1.038077e-05	1.038077e-05	1.038077e-05
F38E9.1	0.0001313264	0.0002791103	0.0002589651	0.0002127626	0.0002162937	0.0001198375	0.0002101672	0.0002462497	2.174403e-05	0.000430042	2.174403e-05	0.000279539	0.0004669847
twf-2	4.7062e-07	4.7062e-07	4.7062e-05	1.88248e-06	1.88248e-06	1.88248e-06	4.7062e-07	4.7062e-07	4.7062e-07	4.7062e-07	4.7062e-07	4.7062e-07	4.7062e-07
nep-13	2.475703e-05	3.260373e-06	4.86881e-08	4.86881e-08	3.223997e-05	4.86881e-08	2.512214e-06	2.512214e-06	2.512214e-06	2.512214e-06	2.512214e-06	2.512214e-06	2.512214e-06
F39G3.5	3.860196e-07	0.0002337364	1.962993e-06	0.0002377503	1.962993e-06	0.000368735	6.080314e-07	0.0007244216	6.080314e-07	0.0006185273	6.080314e-07	6.080314e-07	6.080314e-07
F40A3.3	1.741499e-05	1.59629e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05	1.668105e-05
irg-7	0.0006453136	0.001529989	0.0006223351	0.00151078	0.0006099092	0.001642231	0.0008475105	0.001565003	0.0007409126	0.001118922	0.0007303767	0.0007750494	0.001731059
F40G9.7	6.644942e-06	6.644942e-06	1.036145e-05	7.011746e-05	1.036145e-05	7.014631e-05	4.110639e-07	4.110639e-07	4.110639e-07	0.0002015717	4.110639e-07	4.110639e-07	4.110639e-07
eas-1	1.53533e-05	1.53533e-05	1.250013e-05	7.767545e-05	1.250013e-05	0.0001940742	1.46518e-07	0.0002336004	1.46518e-07	0.0001976329	1.46518e-07	1.46518e-07	1.46518e-07
F41C3.5	0.000514982	0.0005054338	0.0009813046	0.0002282132	0.0009027102	0.0001924461	0.0008134334	0.0002320545	0.001135928	0.0002881287	0.0002637651	0.0008152986	0.0003566992
F41D9.2	0	0	0	0	0	0	0	0	0	0	0	0	0
vps-60	2.908085e-05	2.717817e-05	3.094815e-06	3.094815e-06	0.0002539002	3.094815e-06	2.812147e-05	2.812147e-05	2.812147e-05	2.812147e-05	2.812147e-05	2.812147e-05	2.812147e-05
elks-1	7.136216e-07	7.136216e-07	7.136216e-07	7.136216e-07	7.136216e-07	7.136216e-07	2.854486e-06	2.854486e-06	2.854486e-06	2.854486e-06	8.13106e-05	2.855516e-05	2.854486e-06
F42A9.3	0.000260983	8.811204e-05	1.456194e-05	0.0004693242	0.0004747007	1.456194e-05	5.571658e-06	0.0003375145	5.571658e-06	0.0002930544	5.571658e-06	0.0003945213	0.0007269454
abcf-3	4.517724e-05	2.386266e-08	2.263826e-05	2.137662e-05	7.602166e-07	2.138418e-05	1.053455e-06	6.397191e-05	9.710333e-05	1.053455e-06	1.053455e-06	1.053455e-06	1.053455e-06
F42A10.5	5.489663e-07	5.489663e-07	2.195865e-06	5.489663e-05	2.195865e-06	2.195865e-06	5.489663e-07	5.489663e-07	5.489663e-07	5.489663e-07	5.489663e-07	5.489663e-07	5.489663e-07
ifo-1	2.783738e-06	7.044443e-05	1.748819e-06	2.918087e-05	1.748819e-06	2.918742e-05	1.197332e-07	0.0001420611	1.197332e-07	9.775797e-05	1.197332e-07	1.197332e-07	1.197332e-07
F42G8.10	8.249659e-07	8.249659e-07	3.299864e-06	8.249659e-05	3.299864e-06	3.299864e-06	8.249659e-07	8.249659e-07	8.249659e-07	8.249659e-07	8.249659e-07	8.249659e-07	8.249659e-07
ppm-1.G	5.119884e-06	8.608553e-05	6.959936e-05	1.550125e-06	6.688758e-05	1.550125e-06	1.230435e-05	1.230435e-05	1.230435e-05	1.230435e-05	1.230435e-05	1.230435e-05	1.230435e-05
tag-343	2.951132e-05	1.025308e-05	2.798105e-06	4.821151e-05	4.872029e-05	2.798105e-06	1.863854e-05	1.863854e-05	1.863854e-05	1.863854e-05	1.863854e-05	1.863854e-05	1.863854e-05
F43C11.2	5.513171e-07	0.0005897314	0.000223516	6.327558e-05	0.0005644368	1.149793e-05	4.747285e-05	4.747285e-05	4.747285e-05	0.0003912112	4.747285e-05	0.001113209	4.747285e-05
msra-1	0.0002035803	7.748168e-05	0.0007507633	4.546762e-06	0.0005292583	4.546762e-06	0.0004929652	3.479115e-05	0.0008440188	3.479115e-05	3.479115e-05	3.479115e-05	3.479115e-05
mtch-1	2.412698e-05	2.412698e-05	2.591154e-06	5.213117e-05	2.162776e-06	8.736924e-05	2.564933e-06	0.0001359796	2.564933e-06	0.0002165229	2.564933e-06	2.564933e-06	2.564933e-06
F43E2.11	1.374706e-06	1.374706e-06	0.0001374706	5.498823e-06	5.498823e-06	5.498823e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06
sptl-2	7.947857e-06	7.947857e-06	3.179143e-05	0.0001685924	3.179143e-05	9.15704e-05	7.947857e-06	7.947857e-06	7.947857e-06	7.947857e-06	7.947857e-06	7.947857e-06	7.947857e-06
nhr-184	1.928168e-07	1.928168e-07	1.928168e-07	1.928168e-07	1.928168e-07	1.928168e-07	7.712672e-07	6.960687e-05	7.712672e-07	7.712672e-07	7.712672e-07	7.712672e-07	7.712672e-07
F44E7.4	2.454931e-05	2.454931e-05	7.74491e-05	5.136874e-06	8.505943e-05	2.21696e-07	4.528094e-06	4.528094e-06	0.0001624983	4.528094e-06	4.528094e-06	0.0001275983	4.528094e-06
F44E7.5	6.494052e-07	6.494052e-07	2.597621e-06	2.597621e-06	2.597621e-06	6.494052e-05	6.494052e-07	6.494052e-07	6.494052e-07	6.494052e-07	6.494052e-07	6.494052e-07	6.494052e-07
F44E7.9	2.199534e-05	2.199534e-05	2.24378e-05	0.0001992415	2.24378e-05	0.0001993206	2.203073e-09	0.0002876072	2.203073e-09	0.000244477	2.203073e-09	2.203073e-09	2.203073e-09
sdpn-1	4.12537e-05	0.0001873494	9.031898e-06	0.0001533405	0.0001549548	0.000153375	2.442697e-05	0.0002835753	2.442697e-05	0.0002530908	2.442697e-05	2.442697e-05	0.0003192888
acs-1	4.198861e-06	4.198861e-06	4.623612e-06	4.004e-06	4.175013e-06	4.007628e-06	4.198861e-06	4.198861e-06	4.198861e-06	4.198861e-06	4.198861e-06	4.198861e-06	4.198861e-06
mdh-1	0.001565112	0.0002263255	0.001600173	0.0001075671	0.002169237	0.0001503705	0.001879099	5.366374e-07	0.002171332	4.605938e-05	0.003379996	0.002018966	8.866769e-05
F46F5.11	4.446913e-05	3.017333e-08	2.308708e-05	2.631284e-07	2.222048e-05	2.188971e-05	7.470643e-05	1.150945e-07	1.150945e-07	4.10814e-05	1.150945e-07	5.682131e-05	1.150945e-07
F46H5.3	0.002462144	0.0008868383	0.002474155	0.0007333129	0.00254817	0.0009922262	0.001812299	0.0005550587	0.00275506	0.000751531	0.003531248	0.001760668	0.000929107
F46H5.7	4.472901e-06	4.472901e-06	9.725949e-06	8.360569e-05	9.725949e-06	3.083992e-05	1.007458e-06	7.712587e-05	1.007458e-06	1.007458e-06	1.007458e-06	1.007458e-06	1.007458e-06
